Index; Block; Patterns; Traits; Powers [Luck,Health,Stealth,Magic,Agility,Defense,Strength,Crafting]; oneOfOneTrait;
4879;174432;[gematria_3,gematria_21,repeat_2_4,multiple_46,multiple_48,multiple_69,multiple_79,multiple_92,multiple_96,multiple_184];[Bag,Purple,Rainbow,Short Hair,Green Goggles,Teeth,Wiggle,Spike,Bat,No Lasers,Red Hoody,Skull Belt,Rubix,Special Glasses,Goblin Banner,Scarf,Patch,Missing Tooth,Obsidan];[5,2,7,17,3,0,6,7];Infernal Stripes
4880;880909;[gematria_7,gematria_34,repeat_2_8];[No Back Props,Red,Dead Dwarf,Bald,Sun Glasses,Small Tusk,Wooden,Cross,No Foreground,No Lasers];[4,5,2,0,4,0,3,4];Infernal Stripes
4881;719675;[gematria_8,gematria_35,multiple_55,perfect_square_3];[Bag,Grey,Red Suit,Short Spikes,Happy,Open Mouth,Drill,Arrow,Oak,No Lasers,Booger];[6,9,2,0,2,2,0,0];Infernal Stripes
4882;832922;[gematria_8,gematria_26,repeat_2_2,multiple_46];[Bag,Lime,Dead Dwarf,Candle,Yellow Eyes,Small Tusk,Wooden,Bone,Oak,No Lasers,Purple,Rubix];[7,3,2,0,0,2,3,10];Infernal Stripes
4883;912863;[gematria_2,gematria_29];[No Back Props,Grey,I Love Goblins,Candle,Happy,Tongue,Pink,Arrow,Oak,No Lasers];[3,8,2,0,4,0,0,2];Infernal Stripes
4884;802326;[gematria_3,gematria_21,multiple_42,multiple_49,multiple_98];[No Back Props,Black,Jade,Candle,Lazy,Small Tusk,Wooden,No Earrings,Oak,No Lasers,Red Hoody,Pirate Hat,Horns,Pork];[0,13,9,4,2,4,0,0];Infernal Stripes
4885;842111;[gematria_8,gematria_17,repeat_2_1,repeat_3_1];[Arrows,Mint,Healing Potion Belt,Candle,Blue Eyes,Small Tusk,Wooden,Yellow Bone,Oak,Side Lasers,Kings Suit];[0,6,0,10,2,0,12,4];Bloodshot Beam
4886;839865;[gematria_3,gematria_39,multiple_39,multiple_59,multiple_177];[Bag,Lime,I Love Goblins,Short Spikes,Yellow Eyes,Small Tusk,Wooden,Bone,Oak,No Lasers,Yellow Skull Belt,Calico,Wizard Hat];[2,4,9,10,0,2,0,2];Bloodshot Beam
4887;768762;[gematria_9,gematria_36];[Bag,Pantone,Tattoos,Spikes,Glasses,Open Mouth,Drill,Spear,Shield,No Lasers];[4,5,2,0,3,5,0,4];Bloodshot Beam
4888;446896;[gematria_1,gematria_37,repeat_2_4,multiple_53,multiple_424,multiple_527];[No Back Props,Mint,I Love Goblins,Rooster,Blue Eyes,Tongue,Yellow Nose,Yellow Bone,Pickaxe,No Lasers,Skull Belt,Nose2015];[2,5,5,0,2,0,5,2];Bloodshot Beam
4889;537330;[gematria_3,gematria_21,repeat_2_3];[No Back Props,Lime,Jade,Samurai,Yellow Eyes,Tooth,Bandage,Bone,No Foreground,No Lasers,Red Hoody,Striped];[2,3,9,4,4,2,0,0];Bloodshot Beam
4890;780351;[gematria_6,gematria_24,multiple_39,multiple_51,multiple_187,multiple_221,multiple_321,multiple_429];[Arrows,Red,Jade,Bald,Sun Glasses,Open Mouth,Drill,Cross,No Foreground,No Lasers,Yellow Skull Belt,Tusk,White Wolf];[4,2,5,10,2,0,3,4];Bloodshot Beam
4891;122263;[gematria_7,gematria_16,repeat_2_2,repeat_3_2];[No Back Props,Striped,Compass,Candle,Red Eyes,Teeth,Wiggle,Logo,Oak,No Lasers,Pot of Gold,Purple];[10,1,10,0,0,5,0,4];Emerald Envy
4892;476526;[gematria_3,gematria_30,multiple_43,multiple_86];[No Back Props,Purple,Grey Suit,Rooster,Green Goggles,Tongue,Yellow Nose,Spike,Pickaxe,No Lasers,Yellow Skull Earrings,Top Hat];[12,4,4,0,5,0,3,2];Emerald Envy
4893;220016;[gematria_2,gematria_11,repeat_2_0,repeat_2_2];[No Back Props,Green,Naked,Bald,Red Eyes,Open Mouth,Mechanic,Logo,No Foreground,No Lasers,Purple];[9,4,2,0,4,2,0,3];Emerald Envy
4894;776674;[gematria_1,gematria_37,repeat_2_6,repeat_2_7];[Arrows,Purple,Red Suit,Rooster,Green Goggles,Open Mouth,Drill,Spike,Pickaxe,No Lasers];[2,7,2,0,2,3,3,4];Emerald Envy
4895;302517;[gematria_9,gematria_18,perfect_square_4];[Arrows,Black,Grey Suit,Candle,Lazy,Small Tusk,Green Nose,No Earrings,Oak,No Lasers,Time Bomb,Goblins Love];[7,7,2,0,0,4,0,7];Emerald Envy
4896;565013;[gematria_2,gematria_20];[No Back Props,Pantone,Naked,Punk,Glasses,Tooth,Bandage,Spear,Black Wolf,No Lasers,Blue Hoody];[2,6,2,0,12,0,0,2];Emerald Envy
4897;968659;[gematria_7,gematria_43];[No Back Props,Pantone,Red Suit,Spikes,Glasses,Tongue,Pink,Spear,Shield,No Lasers,Big Bomb];[0,8,2,0,3,5,0,8];Emerald Envy
4898;514111;[gematria_4,gematria_13,repeat_2_1,repeat_3_1,multiple_923];[Arrows,Calico,Healing Potion Belt,Short Hair,Happy,Tooth,Bandage,Arrow,Bat,Side Lasers];[2,6,6,10,7,0,0,0];Pumpkin Plunder
4899;267627;[gematria_3,gematria_30,perfect_square_3];[Arrows,Pantone,Red Suit,Samurai,Glasses,Open Mouth,Mechanic,Spear,No Foreground,No Lasers];[0,7,4,0,7,0,0,5];Pumpkin Plunder
4900;387504;[gematria_9,gematria_27,multiple_39,multiple_46,multiple_48,multiple_52,multiple_54,multiple_69,multiple_78,multiple_81,multiple_92,multiple_104,multiple_108,multiple_184,multiple_234,multiple_324,multiple_432];[Arrows,Red,Grey Suit,Samurai,Sun Glasses,Small Tusk,Green Nose,Cross,No Foreground,No Lasers,Yellow Skull Belt,Rubix,Special Glasses,White Beard,Nose Ring,Goblin Banner,Brown Wolf,Golden Chain,Patch,Golden Loop,Skull Earrings,Obsidan];[7,2,4,10,0,12,6,7];Pumpkin Plunder
4901;575501;[gematria_5,gematria_23,repeat_2_5,multiple_97];[Arrows,Purple,Grey Suit,Punk,Green Goggles,Tooth,Bandage,Spike,Black Wolf,No Lasers,Bowl Hat,Carrot];[7,9,4,0,5,3,0,2];Pumpkin Plunder
4902;997957;[gematria_1,gematria_46,repeat_2_9,multiple_89];[Arrows,White,Dead Dwarf,Samurai,Open,Tongue,Pink,Pirate,No Foreground,No Lasers,GG];[0,6,11,0,7,0,3,0];Pumpkin Plunder
4903;492411;[gematria_3,gematria_21,repeat_2_1];[Arrows,White,Rainbow,Candle,Open,Tongue,Yellow Nose,Pirate,Oak,No Lasers,Red Hoody];[0,4,2,4,8,0,2,2];Pumpkin Plunder
4904;633907;[gematria_1,gematria_28,repeat_2_3];[Arrows,Lime,Dead Dwarf,Light Bulb,Yellow Eyes,Teeth,Cream,Bone,Axe,No Lasers,Striped];[0,1,7,0,4,5,6,3];Pumpkin Plunder
4905;301452;[gematria_6,gematria_15];[Bag,Black,Rainbow,Miners Cap,Lazy,Small Tusk,Green Nose,No Earrings,Shield,No Lasers];[5,7,2,2,0,7,0,2];Pumpkin Plunder
4906;793999;[gematria_1,gematria_46,repeat_2_9,repeat_3_9];[No Back Props,White,Dead Dwarf,Light Bulb,Open,Open Mouth,Drill,Pirate,Axe,No Lasers,Golden];[6,3,2,0,5,0,8,5];Pumpkin Plunder
4907;703883;[gematria_2,gematria_29,repeat_2_8,contains_70];[No Back Props,Black,I Love Goblins,Light Bulb,Lazy,Open Mouth,Drill,No Earrings,Axe,No Lasers];[3,7,2,0,2,4,3,5];Pumpkin Plunder
4908;494347;[gematria_4,gematria_31];[Arrows,White,Jade,Short Hair,Open,Tongue,Yellow Nose,Pirate,Bat,No Lasers];[0,4,4,3,11,0,2,0];Pumpkin Plunder
4909;568452;[gematria_3,gematria_30];[Bag,Pantone,Rainbow,Spikes,Glasses,Tooth,Bandage,Spear,Shield,No Lasers];[4,4,2,2,3,5,0,2];Pumpkin Plunder
4910;819540;[gematria_9,gematria_27,multiple_45,multiple_58,multiple_60,multiple_87,multiple_90,multiple_180,multiple_522];[No Back Props,Grey,Grey Suit,Short Spikes,Happy,Small Tusk,Wooden,Arrow,Oak,No Lasers,Sword,Tiger,Green Hoody,Skull Hat,Fronk,Golden Tooth];[9,4,17,5,2,0,4,2];Pumpkin Plunder
4911;243629;[gematria_8,gematria_26];[No Back Props,Mint,Red Suit,Light Bulb,Blue Eyes,Open Mouth,Mechanic,Yellow Bone,Axe,No Lasers];[0,8,2,0,2,0,5,6];Pumpkin Plunder
4912;984248;[gematria_8,gematria_35];[Bag,Red,Compass,Short Hair,Sun Glasses,Tongue,Pink,Cross,Bat,No Lasers];[4,6,4,0,3,0,0,4];Pumpkin Plunder
4913;474913;[gematria_1,gematria_28];[No Back Props,Purple,Dead Dwarf,Short Hair,Green Goggles,Tongue,Yellow Nose,Spike,Bat,No Lasers];[0,4,4,0,8,3,3,2];Pumpkin Plunder
4914;945173;[gematria_2,gematria_29,multiple_41];[No Back Props,Mint,Healing Potion Belt,Punk,Blue Eyes,Tongue,Pink,Yellow Bone,Black Wolf,No Lasers,Yellow Hoody];[0,9,6,0,5,0,2,0];Pumpkin Plunder
4915;973938;[gematria_3,gematria_39,multiple_42];[Bag,Purple,Dead Dwarf,Light Bulb,Green Goggles,Tongue,Pink,Spike,Axe,No Lasers,Pirate Hat];[2,6,9,0,0,3,6,2];Pumpkin Plunder
4916;823623;[gematria_6,gematria_24];[No Back Props,Green,Red Suit,Light Bulb,Red Eyes,Small Tusk,Wooden,Logo,Axe,No Lasers];[0,8,2,0,2,2,3,5];Pumpkin Plunder
4917;605186;[gematria_8,gematria_26];[No Back Props,Black,Healing Potion Belt,Punk,Lazy,Teeth,Cream,No Earrings,Black Wolf,No Lasers];[0,8,2,0,7,7,0,0];Pumpkin Plunder
4918;417957;[gematria_6,gematria_33];[Arrows,Grey,Dead Dwarf,Samurai,Happy,Tongue,Yellow Nose,Arrow,No Foreground,No Lasers];[0,6,4,0,9,0,3,0];Pumpkin Plunder
4919;317977;[gematria_7,gematria_34,repeat_2_7];[Arrows,Grey,Dead Dwarf,Samurai,Happy,Small Tusk,Green Nose,Arrow,No Foreground,No Lasers];[3,7,4,0,6,0,3,0];Pumpkin Plunder
4920;690427;[gematria_1,gematria_28];[Arrows,White,Rainbow,Bald,Open,Teeth,Cream,Pirate,No Foreground,No Lasers];[2,2,2,2,9,3,2,0];Pumpkin Plunder
4921;903853;[gematria_1,gematria_28];[No Back Props,Black,I Love Goblins,Light Bulb,Lazy,Tongue,Pink,No Earrings,Axe,No Lasers];[3,8,2,0,2,4,3,3];Pumpkin Plunder
4922;935841;[gematria_3,gematria_30,perfect_square_3];[Arrows,Lime,I Love Goblins,Punk,Yellow Eyes,Tongue,Pink,Bone,Black Wolf,No Lasers];[3,9,2,0,5,2,0,0];Pumpkin Plunder
4923;204235;[gematria_7,gematria_16];[Bag,Black,Compass,Short Hair,Lazy,Open Mouth,Mechanic,No Earrings,Bat,No Lasers,Pot of Gold];[10,7,4,0,3,4,0,5];Pumpkin Plunder
4924;856017;[gematria_9,gematria_27,multiple_227];[Arrows,Orange,Naked,Rooster,Green Eyes,Small Tusk,Wooden,Smoke,Pickaxe,No Lasers];[4,6,2,3,2,0,3,2];Pumpkin Plunder
4925;463205;[gematria_2,gematria_20];[Bag,Pantone,Compass,Light Bulb,Glasses,Tongue,Yellow Nose,Spear,Axe,No Lasers,Blue Hoody];[2,4,2,0,10,0,3,5];Pumpkin Plunder
4926;338689;[gematria_1,gematria_37,repeat_2_3];[No Back Props,Lime,Red Suit,Spikes,Yellow Eyes,Small Tusk,Green Nose,Bone,Shield,No Lasers,Striped];[3,6,7,0,2,7,0,0];Pumpkin Plunder
4927;843173;[gematria_8,gematria_26];[No Back Props,Mint,Healing Potion Belt,Light Bulb,Blue Eyes,Small Tusk,Wooden,Yellow Bone,Axe,No Lasers];[0,8,2,0,2,0,5,5];Pumpkin Plunder
4928;738000;[gematria_9,gematria_18,repeat_2_0,repeat_3_0,multiple_40,multiple_41,multiple_45,multiple_48,multiple_50,multiple_60,multiple_75,multiple_80,multiple_82,multiple_90,multiple_100,multiple_180,multiple_225,multiple_328];[No Back Props,Lime,Naked,Spikes,Yellow Eyes,Open Mouth,Drill,Bone,Shield,Side Lasers,Time Bomb,Cow,Yellow Hoody,Sword,Special Glasses,Angelite,Green Hoody,Robot Hand,Gardener,Heavy Armor,Fronk,Clown,Golden Tooth];[9,0,8,18,8,2,9,13];Phantom Stare
4929;702409;[gematria_4,gematria_22,multiple_53,contains_70];[No Back Props,Black,Rainbow,Candle,Lazy,Open Mouth,Drill,No Earrings,Oak,No Lasers,Nose2015];[0,7,2,2,2,4,0,4];Phantom Stare
4930;830475;[gematria_9,gematria_27,multiple_45,multiple_75,multiple_225];[Bag,Lime,Rainbow,Bald,Yellow Eyes,Small Tusk,Wooden,Bone,No Foreground,No Lasers,Sword,Robot Hand];[4,6,2,2,0,0,4,10];Phantom Stare
4931;309636;[gematria_9,gematria_27,multiple_47,multiple_54,multiple_94,multiple_108,multiple_183,multiple_188,multiple_423];[No Back Props,Black,Red Suit,Short Spikes,Lazy,Small Tusk,Green Nose,No Earrings,Oak,No Lasers,Fire Eyes,Nose Ring,Orange Beard,Skull Earrings,Golden Teeth,Side Lasers];[18,4,0,10,2,2,0,0];Phantom Stare
4932;521400;[gematria_3,gematria_12,repeat_2_0,multiple_40,multiple_44,multiple_50,multiple_55,multiple_60,multiple_75,multiple_79,multiple_88,multiple_100,multiple_220,multiple_330,perfect_square_3];[No Back Props,Yin Yang,Rainbow,Miners Cap,Red Eyes,Tooth,Bandage,Logo,Shield,No Lasers,Cow,X Earrings,Angelite,Booger,Green Hoody,Robot Hand,Scarf,X,Clown];[2,0,13,13,10,0,0,10];Balanced Bullion
4933;891410;[gematria_5,gematria_23];[No Back Props,White,Rainbow,Miners Cap,Open,Small Tusk,Wooden,Pirate,Shield,No Lasers];[0,5,2,2,5,3,2,4];Balanced Bullion
4934;171540;[gematria_9,gematria_18,multiple_45,multiple_60,multiple_90,multiple_180];[No Back Props,Purple,Grey Suit,Miners Cap,Green Goggles,Teeth,Wiggle,Spike,Shield,No Lasers,Time Bomb,Sword,Green Hoody,Fronk,Golden Tooth];[9,6,13,0,0,3,4,7];Balanced Bullion
4935;546974;[gematria_8,gematria_35];[Arrows,Mint,Dead Dwarf,Rooster,Blue Eyes,Tooth,Bandage,Yellow Bone,Pickaxe,No Lasers];[4,5,2,0,2,0,8,0];Balanced Bullion
4936;542337;[fibonacci_3,gematria_6,gematria_24,repeat_2_3];[Arrows,Mint,Jade,Candle,Blue Eyes,Tooth,Bandage,Yellow Bone,Oak,No Lasers,Leather Hat,Striped];[2,3,7,3,2,6,2,0];Balanced Bullion
4937;943785;[gematria_9,gematria_36,multiple_45];[Bag,Mint,Tattoos,Light Bulb,Blue Eyes,Tongue,Pink,Yellow Bone,Axe,No Lasers,Sword];[4,7,2,0,0,0,7,3];Balanced Bullion
4938;622785;[gematria_3,gematria_30,repeat_2_2];[Bag,Green,Tattoos,Candle,Red Eyes,Teeth,Cream,Logo,Oak,No Lasers,Purple];[9,1,2,0,2,5,0,2];Balanced Bullion
4939;168417;[gematria_9,gematria_27,perfect_square_3];[Arrows,Pantone,Rainbow,Spikes,Glasses,Teeth,Wiggle,Spear,Shield,No Lasers];[0,2,5,2,5,8,0,2];Balanced Bullion
4940;693715;[gematria_4,gematria_31,multiple_55];[Bag,White,Tattoos,Light Bulb,Open,Teeth,Cream,Pirate,Axe,No Lasers,Booger];[8,2,2,0,3,3,5,3];Balanced Bullion
4941;730381;[gematria_4,gematria_22];[Arrows,Lime,Jade,Bald,Yellow Eyes,Open Mouth,Drill,Bone,No Foreground,No Lasers];[2,6,2,3,4,2,0,2];Balanced Bullion
4942;468758;[gematria_2,gematria_38];[Bag,Pantone,Tattoos,Spikes,Glasses,Tongue,Yellow Nose,Spear,Shield,No Lasers];[4,4,2,0,6,5,0,2];Balanced Bullion
4943;128928;[gematria_3,gematria_30,multiple_48,multiple_51,multiple_79,multiple_96,multiple_102,perfect_square_3];[Bag,Green,Dead Dwarf,Spikes,Red Eyes,Teeth,Wiggle,Logo,Shield,No Lasers,Special Glasses,Tusk,Scarf,Missing Tooth,Golden Nuggets];[13,2,5,7,0,5,0,7];Balanced Bullion
4944;535391;[gematria_8,gematria_26];[Arrows,Lime,Jade,Punk,Yellow Eyes,Tooth,Bandage,Bone,Black Wolf,No Lasers];[2,7,2,3,5,2,0,0];Balanced Bullion
4945;836532;[gematria_9,gematria_27,multiple_57,multiple_76,multiple_228];[Bag,Lime,Grey Suit,Rooster,Yellow Eyes,Small Tusk,Wooden,Bone,Pickaxe,No Lasers,Yin Yang,Martech Hammer];[4,4,4,5,0,2,8,2];Balanced Bullion
4946;788225;[gematria_5,gematria_32,repeat_2_2,repeat_2_8,multiple_41,perfect_square_3];[Bag,Red,Compass,Spikes,Sun Glasses,Open Mouth,Drill,Cross,Shield,No Lasers,Purple,Yellow Hoody];[9,3,6,0,0,5,0,4];Balanced Bullion
4947;574223;[gematria_5,gematria_23,repeat_2_2];[No Back Props,Purple,Compass,Short Hair,Green Goggles,Tooth,Bandage,Spike,Bat,No Lasers,Purple];[7,2,4,0,5,3,0,4];Balanced Bullion
4948;708177;[gematria_3,gematria_30,repeat_2_7,multiple_59,multiple_177,contains_70];[Arrows,Black,Healing Potion Belt,Spikes,Lazy,Open Mouth,Drill,No Earrings,Shield,No Lasers,Calico,Wizard Hat];[0,7,6,10,2,7,0,2];Balanced Bullion
4949;910665;[gematria_9,gematria_27,repeat_2_6,multiple_45,multiple_49,multiple_59,multiple_105,multiple_177,multiple_531];[Bag,Grey,Red Suit,Bald,Happy,Tongue,Pink,Arrow,No Foreground,No Lasers,Sword,Horns,Calico,Sapphire,Wizard Hat];[2,8,6,17,2,0,0,0];Balanced Bullion
4950;169961;[gematria_5,gematria_32,repeat_2_9,palindrome_6,perfect_square_3];[Arrows,Pantone,Dead Dwarf,Short Spikes,Glasses,Teeth,Wiggle,Spear,Oak,No Lasers];[0,2,5,0,5,5,3,2];Balanced Bullion
4951;323899;[gematria_7,gematria_34,repeat_2_9];[No Back Props,Green,I Love Goblins,Light Bulb,Red Eyes,Small Tusk,Green Nose,Logo,Axe,No Lasers];[6,6,2,0,2,2,3,3];Balanced Bullion
4952;306795;[gematria_3,gematria_30,multiple_181];[Bag,Black,Tattoos,Rooster,Lazy,Small Tusk,Green Nose,No Earrings,Pickaxe,No Lasers,Rainbow Nose];[16,7,2,0,0,4,3,0];Balanced Bullion
4953;374365;[gematria_1,gematria_28];[Bag,Purple,Jade,Short Hair,Green Goggles,Small Tusk,Green Nose,Spike,Bat,No Lasers];[5,5,4,3,3,3,0,2];Balanced Bullion
4954;454557;[gematria_3,gematria_30,repeat_2_5];[Arrows,Orange,Grey Suit,Short Hair,Green Eyes,Tongue,Yellow Nose,Smoke,Bat,No Lasers,Bowl Hat];[5,5,4,3,8,0,0,0];Balanced Bullion
4955;464545;[gematria_1,gematria_28,multiple_53];[Bag,Pantone,Grey Suit,Short Hair,Glasses,Tongue,Yellow Nose,Spear,Bat,No Lasers,Nose2015];[2,4,6,0,6,0,0,4];Balanced Bullion
4956;152847;[gematria_9,gematria_27,multiple_51,multiple_81,multiple_333];[Arrows,Orange,I Love Goblins,Candle,Green Eyes,Teeth,Wiggle,Smoke,Oak,No Lasers,Tusk,Golden Chain];[0,3,5,3,2,7,3,2];Balanced Bullion
4957;328276;[gematria_1,gematria_28,multiple_52,multiple_59,multiple_428];[No Back Props,Green,Compass,Spikes,Red Eyes,Small Tusk,Green Nose,Logo,Shield,No Lasers,White Beard,Calico];[7,1,6,0,2,7,0,2];Balanced Bullion
4958;199766;[gematria_2,gematria_38,repeat_2_6,repeat_2_9];[No Back Props,White,Tattoos,Short Spikes,Open,Teeth,Wiggle,Pirate,Oak,No Lasers];[2,2,5,0,5,5,2,0];Balanced Bullion
4959;767954;[gematria_2,gematria_38,multiple_521];[Arrows,Pantone,Dead Dwarf,Samurai,Glasses,Open Mouth,Drill,Spear,No Foreground,No Lasers];[0,5,4,0,7,0,3,4];Balanced Bullion
4960;856306;[gematria_1,gematria_28];[No Back Props,Orange,Jade,Rooster,Green Eyes,Small Tusk,Wooden,Smoke,Pickaxe,No Lasers];[2,6,2,6,2,0,3,2];Balanced Bullion
4961;886506;[gematria_6,gematria_33,repeat_2_8,multiple_426];[No Back Props,Red,Grey Suit,Rooster,Sun Glasses,Small Tusk,Wooden,Cross,Pickaxe,No Lasers];[4,5,4,0,2,0,3,4];Balanced Bullion
4962;898653;[gematria_3,gematria_39];[No Back Props,White,Red Suit,Spikes,Open,Small Tusk,Wooden,Pirate,Shield,No Lasers];[0,7,2,0,5,5,2,2];Balanced Bullion
4963;807633;[gematria_9,gematria_27,repeat_2_3,multiple_57];[No Back Props,Black,Red Suit,Samurai,Lazy,Small Tusk,Wooden,No Earrings,No Foreground,No Lasers,Striped,Yin Yang];[0,7,9,0,4,4,0,2];Balanced Bullion
4964;534913;[gematria_7,gematria_25];[No Back Props,Lime,Dead Dwarf,Short Hair,Yellow Eyes,Tooth,Bandage,Bone,Bat,No Lasers];[2,5,4,0,5,2,3,0];Balanced Bullion
4965;409716;[gematria_9,gematria_27,multiple_57,multiple_76,multiple_228];[No Back Props,Black,Tattoos,Short Spikes,Lazy,Tongue,Yellow Nose,No Earrings,Oak,No Lasers,Yin Yang,Martech Hammer];[2,4,2,5,5,6,8,0];Balanced Bullion
4966;337063;[gematria_4,gematria_22,repeat_2_3,multiple_83,contains_70];[No Back Props,Lime,Naked,Samurai,Yellow Eyes,Small Tusk,Green Nose,Bone,No Foreground,No Lasers,Striped,Halo];[5,11,7,0,4,2,0,0];Balanced Bullion
4967;512151;[gematria_6,gematria_15,multiple_93,perfect_square_3];[Arrows,Grey,Healing Potion Belt,Candle,Happy,Tooth,Bandage,Arrow,Oak,No Lasers,Cigar];[0,8,2,0,4,0,0,8];Balanced Bullion
4968;744851;[gematria_2,gematria_29,repeat_2_4];[Arrows,Mint,I Love Goblins,Short Hair,Blue Eyes,Open Mouth,Drill,Yellow Bone,Bat,No Lasers,Skull Belt];[0,6,7,0,5,0,2,2];Balanced Bullion
4969;150310;[gematria_1,gematria_10];[No Back Props,Orange,Jade,Bald,Green Eyes,Teeth,Wiggle,Smoke,No Foreground,No Lasers];[2,3,5,6,4,3,0,0];Balanced Bullion
4970;839010;[gematria_3,gematria_21];[No Back Props,Lime,Naked,Short Spikes,Yellow Eyes,Small Tusk,Wooden,Bone,Oak,No Lasers,Red Hoody];[0,6,2,4,2,4,0,2];Balanced Bullion
4971;492107;[gematria_5,gematria_23,multiple_49,multiple_77,multiple_83];[Arrows,White,Healing Potion Belt,Candle,Open,Tongue,Yellow Nose,Pirate,Oak,No Lasers,Horns,Ancient Staff,Halo];[0,13,2,8,8,0,2,0];Balanced Bullion
4972;527382;[gematria_9,gematria_27,multiple_83];[Bag,Green,Jade,Samurai,Red Eyes,Tooth,Bandage,Logo,No Foreground,No Lasers,Halo];[4,12,2,3,2,2,0,0];Balanced Bullion
4973;392324;[gematria_5,gematria_23,perfect_square_3];[Arrows,White,Jade,Candle,Open,Small Tusk,Green Nose,Pirate,Oak,No Lasers];[3,5,2,3,5,0,2,2];Balanced Bullion
4974;474850;[gematria_1,gematria_28,multiple_50];[No Back Props,Purple,I Love Goblins,Short Hair,Green Goggles,Tongue,Yellow Nose,Spike,Bat,No Lasers,Angelite];[0,4,4,0,16,3,0,2];Balanced Bullion
4975;556170;[gematria_6,gematria_24,repeat_2_5,contains_70];[No Back Props,Orange,Healing Potion Belt,Rooster,Green Eyes,Tooth,Bandage,Smoke,Pickaxe,No Lasers,Bowl Hat];[7,7,2,3,2,0,3,0];Balanced Bullion
4976;604633;[gematria_4,gematria_22,repeat_2_3];[No Back Props,Black,Red Suit,Short Hair,Lazy,Teeth,Cream,No Earrings,Bat,No Lasers,Striped];[0,4,9,0,7,7,0,0];Balanced Bullion
4977;431634;[gematria_3,gematria_21,multiple_42,multiple_43,multiple_86];[Arrows,Lime,Red Suit,Miners Cap,Yellow Eyes,Tongue,Yellow Nose,Bone,Shield,No Lasers,Red Hoody,Pirate Hat,Yellow Skull Earrings,Top Hat];[12,5,2,4,5,3,0,0];Balanced Bullion
4978;479559;[gematria_3,gematria_39,repeat_2_5];[No Back Props,Purple,Grey Suit,Short Spikes,Green Goggles,Tongue,Yellow Nose,Spike,Oak,No Lasers,Bowl Hat];[5,4,4,0,5,3,0,2];Balanced Bullion
4979;463968;[gematria_9,gematria_36,multiple_48,multiple_54,multiple_81,multiple_96,multiple_108,multiple_179,multiple_324,multiple_432];[Bag,Pantone,Dead Dwarf,Light Bulb,Glasses,Tongue,Yellow Nose,Spear,Axe,No Lasers,Special Glasses,Nose Ring,Golden Chain,Missing Tooth,Skull Earrings,Diamond Eyes];[25,2,2,0,0,7,3,3];Balanced Bullion
4980;162969;[gematria_6,gematria_33];[No Back Props,Pantone,Dead Dwarf,Candle,Glasses,Teeth,Wiggle,Spear,Oak,No Lasers];[0,2,5,0,5,3,3,4];Balanced Bullion
4981;640672;[gematria_7,gematria_25];[Bag,Mint,Red Suit,Bald,Blue Eyes,Teeth,Cream,Yellow Bone,No Foreground,No Lasers];[4,5,2,0,4,3,2,0];Balanced Bullion
4982;678234;[gematria_3,gematria_30];[Arrows,Purple,Compass,Spikes,Green Goggles,Teeth,Cream,Spike,Shield,No Lasers];[0,2,2,0,4,11,0,4];Balanced Bullion
4983;687238;[gematria_7,gematria_34,multiple_74];[Bag,Red,Compass,Samurai,Sun Glasses,Teeth,Cream,Cross,No Foreground,No Lasers,Sword Foreground];[4,2,4,0,2,3,8,4];Balanced Bullion
4984;620502;[gematria_6,gematria_15,multiple_57];[Bag,Green,Grey Suit,Bald,Red Eyes,Teeth,Cream,Logo,No Foreground,No Lasers,Yin Yang];[4,1,4,5,4,5,0,0];Balanced Bullion
4985;388058;[gematria_5,gematria_32,repeat_2_8];[Bag,Red,Naked,Spikes,Sun Glasses,Small Tusk,Green Nose,Cross,Shield,No Lasers];[9,5,2,0,0,5,0,2];Balanced Bullion
4986;712168;[gematria_7,gematria_25,perfect_square_3];[Bag,Grey,Healing Potion Belt,Candle,Happy,Open Mouth,Drill,Arrow,Oak,No Lasers];[2,9,2,0,2,0,0,4];Balanced Bullion
4987;805336;[gematria_7,gematria_25,repeat_2_3,multiple_56];[No Back Props,Black,Jade,Punk,Lazy,Small Tusk,Wooden,No Earrings,Black Wolf,No Lasers,Striped,Poison Potion];[0,7,12,3,2,4,0,2];Balanced Bullion
4988;552725;[gematria_8,gematria_26,repeat_2_5];[Bag,Orange,Tattoos,Candle,Green Eyes,Tooth,Bandage,Smoke,Oak,No Lasers,Bowl Hat];[11,5,2,3,0,0,0,0];Balanced Bullion
4989;937646;[gematria_8,gematria_35];[No Back Props,Lime,Red Suit,Samurai,Yellow Eyes,Tongue,Pink,Bone,No Foreground,No Lasers];[0,9,4,0,4,2,0,0];Balanced Bullion
4990;146346;[gematria_6,gematria_24];[No Back Props,Mint,Jade,Rooster,Blue Eyes,Teeth,Wiggle,Yellow Bone,Pickaxe,No Lasers];[2,3,5,3,2,3,5,0];Balanced Bullion
4991;245664;[gematria_9,gematria_27,repeat_2_6,multiple_48,multiple_96];[Arrows,Mint,Red Suit,Punk,Blue Eyes,Open Mouth,Mechanic,Yellow Bone,Black Wolf,No Lasers,Special Glasses,Missing Tooth];[5,6,2,0,5,0,2,10];Balanced Bullion
